날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-16,쿠팡,4,쿠팡,"HP 2026 오멘 15 라이젠7 라이젠 200 시리즈 지포스 RTX 5060, Shadow Black, 1TB, 24GB, WIN11 Home, 15-gb0041AX",HP,라이젠7,RTX 5060,24GB,1TB,WIN 11 HOME,,,2099000,2099000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9323115712&itemId=27634210485&vendorItemId=94596989578&traceid=V0-153-32370cc5d9601afe&clickBeacon=a344a7d0-80a9-11f1-8fdd-0b061f61de15%7E3&requestid=20260716090230198261557340&token=31850C%7CMIXED
2026-07-16,쿠팡,5,쿠팡,"HP 2026 노트북 15 라이젠5 라이젠 7000 시리즈, Natural silver, 512GB, 16GB, Free DOS, 15-fc1061AU",HP,라이젠5,integrated,512GB,,FreeDOS,,,799000,799000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9296070401&itemId=27534978245&vendorItemId=94499537181&traceid=V0-153-d6fc2b2bff77e4a9&clickBeacon=a344a7d0-80a9-11f1-ba97-ca66299e3cf9%7E3&requestid=20260716090230198261557340&token=31850C%7CMIXED
2026-07-16,지마켓,1,G마켓,레노버 노트북 레노버 Thinkpad X13 메모리 32GB 윈도우11 슬림 노트북,Lenovo,,integrated,32GB,,,,,527140,527140,,https://link.gmarket.co.kr/gate/pcs?item-no=4618650265&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,3,G마켓,레노버 레노버 V15 13세대 i5 아이디어패드 15.6형 i5 16GB 256GB 윈도우11 홈 (5세대),Lenovo,I5,integrated,16GB,256GB,,15.6형,,899000,899000,,https://link.gmarket.co.kr/gate/pcs?item-no=3947230834&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,6,G마켓,에이수스 ASUS TUF A14 FA401UM-RG007 라이젠7-260/32GB/RTX5060 QHD 게이밍 노트북 겜트북,ASUS,라이젠7,RTX5060,32GB,,,,,2849000,2849000,,https://link.gmarket.co.kr/gate/pcs?item-no=4457738717&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,13,G마켓,기가바이트 기가바이트 Gaming A16 3WHD 체감가 210만 라이젠 AMD R7 지포스 RTX5070 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5070,16GB,512GB,,,,2699140,2699140,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443188&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,17,G마켓,2025 애플 맥북 에어 M4 칩 13인치 16GB 램 512GB SSD 저장장치 실버 비시,Apple,,integrated,16GB,512GB,,13인치,,1701250,1701250,,https://link.gmarket.co.kr/gate/pcs?item-no=4790628852&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,20,G마켓,레노버 아이디어패드 Slim3-15ITL6 82H803BUKR i7 16GB 256GB,Lenovo,I7,integrated,16GB,256GB,,,,418760,418760,,https://link.gmarket.co.kr/gate/pcs?item-no=4798570911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,22,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS,Lenovo,라이젠5,integrated,256GB,,,,,799000,799000,,https://link.gmarket.co.kr/gate/pcs?item-no=4772976902&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,25,G마켓,레노버 노트북 레노버 ThinkPad X13 Gen1 메모리 32GB SSD512GB Windows11 전용박스,Lenovo,,integrated,32GB,512GB,WIN 11 HOME,,,626400,626400,,https://link.gmarket.co.kr/gate/pcs?item-no=4618661624&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,29,G마켓,레노버 레노버 씽크패드 X390 i5 16G 512G 윈11 터치스크린 중고 노트북,Lenovo,I5,integrated,,,,,,485100,485100,,https://link.gmarket.co.kr/gate/pcs?item-no=4607041206&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,30,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS,Lenovo,라이젠5,integrated,256GB,,,,,840450,840450,,https://link.gmarket.co.kr/gate/pcs?item-no=4793816911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,31,G마켓,기가바이트 GIGABYTE AERO X16 1VH 93KRC94A(스페이스 그레이) 최종 165만,Gigabyte,,integrated,,,,,,2149000,2149000,,https://link.gmarket.co.kr/gate/pcs?item-no=4427754714&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,33,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR SSD 1TB,Lenovo,,integrated,,1TB,,,,1684360,1684360,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387140&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-16,지마켓,35,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR RAM 32GB,Lenovo,,integrated,32GB,,,,,1658900,1658900,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387229&sub-id=1003&service-code=10000003&lcd=100000002
