날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-13,쿠팡,3,쿠팡,"베이직스 2026 베이직북 16 N 시리즈, Basic White, 512GB, 16GB, WIN11 Home, BB1624FW-S",Basics,,integrated,512GB,,WIN 11 HOME,,,857000,857000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=8416720242&itemId=24652511081&vendorItemId=94724509349&traceid=V0-153-72062d0cfe57ed0e&clickBeacon=b80b0eb0-7e4d-11f1-bf63-000472b5a6a8%7E3&requestid=20260713085929028245589381&token=31850C%7CMIXED
2026-07-13,쿠팡,5,쿠팡,"베이직스 2024 베이직북 14 N-시리즈, BasicWhite, 256GB, 8GB, WIN11 Home, BB1422SS-N",Basics,,integrated,256GB,,WIN 11 HOME,,,568000,568000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9128826497&itemId=26858848404&vendorItemId=92984476751&traceid=V0-153-2bd89178e148d112&clickBeacon=b80b0eb0-7e4d-11f1-8d92-276c06d0ecd0%7E3&requestid=20260713085929028245589381&token=31850C%7CMIXED
2026-07-13,지마켓,1,G마켓,레노버 노트북 레노버 Thinkpad X13 메모리 32GB 윈도우11 슬림 노트북,Lenovo,,integrated,32GB,,,,,527140,527140,,https://link.gmarket.co.kr/gate/pcs?item-no=4618650265&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,4,G마켓,에이수스 ASUS TUF A14 FA401UM-RG007 라이젠7-260/32GB/RTX5060 QHD 게이밍 노트북 겜트북,ASUS,라이젠7,RTX5060,32GB,,,,,2849000,2849000,,https://link.gmarket.co.kr/gate/pcs?item-no=4457738717&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,6,G마켓,레노버 레노버 V15 13세대 i5 아이디어패드 15.6형 혜택가 84만 i5 16GB 256GB 윈도우11 홈 (5세대),Lenovo,I5,integrated,16GB,256GB,,15.6형,,912900,912900,,https://link.gmarket.co.kr/gate/pcs?item-no=3947230834&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,11,G마켓,HP HP ENVY 15-J034TX i7 16G 윈10 게이밍 중고 노트북,HP,I7,integrated,,,,,,266880,266880,,https://link.gmarket.co.kr/gate/pcs?item-no=4756738177&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,15,G마켓,레노버 아이디어패드 Slim3-15ITL6 82H803BUKR i7 16GB 256GB,Lenovo,I7,integrated,16GB,256GB,,,,418760,418760,,https://link.gmarket.co.kr/gate/pcs?item-no=4798570911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,17,G마켓,기가바이트 GIGABYTE AERO X16 1VH 93KRC94A(스페이스 그레이) 최종 159만,Gigabyte,,integrated,,,,,,2149000,2149000,,https://link.gmarket.co.kr/gate/pcs?item-no=4427754714&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,20,G마켓,레노버 노트북 레노버 ThinkPad X13 Gen1 메모리 32GB SSD512GB Windows11 전용박스,Lenovo,,integrated,32GB,512GB,WIN 11 HOME,,,626400,626400,,https://link.gmarket.co.kr/gate/pcs?item-no=4618661624&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,21,G마켓,Apple 맥북에어 M1 16GB 512GB 8코어 A2337 13인치 노트북,Apple,,integrated,16GB,512GB,,13인치,,1180000,1180000,,https://link.gmarket.co.kr/gate/pcs?item-no=4679914979&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,23,G마켓,기가바이트 기가바이트 Gaming A16 3WHD 체감가 210만 라이젠 AMD R7 지포스 RTX5070 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5070,16GB,512GB,,,,2699140,2699140,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443188&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,25,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR SSD 1TB,Lenovo,,integrated,,1TB,,,,1612310,1612310,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387140&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-13,지마켓,28,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS 최대60만,Lenovo,라이젠5,integrated,256GB,,,,,814000,814000,,https://link.gmarket.co.kr/gate/pcs?item-no=4772976902&sub-id=1003&service-code=10000003&lcd=100000002
