날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-25,쿠팡,1,쿠팡,"LG전자 2025 그램 16 코어Ultra5, 스노우 화이트, 256GB, 16GB, WIN11 Home, 16Z90S-GA5VK",LG전자,,integrated,256GB,,WIN 11 HOME,,,2200000,2200000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=8518435269&itemId=24662380535&vendorItemId=91672793047&traceid=V0-153-5de175ba32c515f0&clickBeacon=ee074010-87bc-11f1-b39f-51426ac1f3df%7E3&requestid=20260725090814199096999091&token=31850C%7CMIXED
2026-07-25,쿠팡,2,쿠팡,"[풀박스패키지] LG그램 코어i5 +무상AS 1년(전시몰닷컴), 화이트, 16Z90P_NP, 512GB, 16GB, WIN11 Pro",LG전자,,integrated,512GB,,WIN 11 HOME,,,1199000,1199000,무료배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9638752356&itemId=28798268195&vendorItemId=94827088859&traceid=V0-153-d1864c0a3f1da837&clickBeacon=ee074010-87bc-11f1-a6ac-b227eebccc89%7E3&requestid=20260725090814199096999091&token=31850C%7CMIXED
2026-07-25,쿠팡,3,쿠팡,"HP 2025 VICTUS 15 GAMING LAPTOP 15.6 라이젠9 라이젠 8000시리즈 지포스 RTX 4060, Mica Silver, 512GB, 16GB, Free DOS, 15-fb3001AX",HP,라이젠9,RTX 4060,512GB,,FreeDOS,,,1598980,1598980,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=8512549241&itemId=24641516609&vendorItemId=91652297692&traceid=V0-153-f07d5d4c9327f511&clickBeacon=ee074010-87bc-11f1-84cb-d46066bfa3f9%7E3&requestid=20260725090814199096999091&token=31850C%7CMIXED
2026-07-25,쿠팡,4,쿠팡,"베이직스 2026 베이직북 16 N 시리즈, Basic White, 512GB, 16GB, WIN11 Home, BB1624FW-S",Basics,,integrated,512GB,,WIN 11 HOME,,,815100,815100,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=8416720242&itemId=24652511081&vendorItemId=94724509349&traceid=V0-153-72062d0cfe57ed0e&clickBeacon=ee076720-87bc-11f1-adf5-211aa9f4c3a1%7E3&requestid=20260725090814199096999091&token=31850C%7CMIXED
2026-07-25,쿠팡,5,쿠팡,"LG 그램15 코어i5 FHD 윈도우11 화이트 (코어i5-1135G7/16G/SSD512G 듀얼 [SSD256G + SSD256G]/15.6"" IPS FHD/윈11), GRAM15, WIN11 Home, 16GB, 512GB, 화이트",LG전자,,integrated,16GB,512GB,WIN 11 HOME,"15.6""",,898000,898000,무료배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9608130050&itemId=28684284346&vendorItemId=95625818567&traceid=V0-153-78994b7f297defa7&clickBeacon=ee076720-87bc-11f1-b996-776e9d23a897%7E3&requestid=20260725090814199096999091&token=31850C%7CMIXED
2026-07-25,지마켓,1,G마켓,레노버 노트북 레노버 Thinkpad X13 메모리 32GB 윈도우11 슬림 노트북,Lenovo,,integrated,32GB,,,,,527140,527140,,https://link.gmarket.co.kr/gate/pcs?item-no=4618650265&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,2,G마켓,삼성전자 갤럭시북4 NT750XGR-A71A 인텔 i7 FHD 15.6 대화면 인강용 재택근무 노트북,삼성전자,I7,integrated,,,,,,1448900,1448900,,https://link.gmarket.co.kr/gate/pcs?item-no=3639127422&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,3,G마켓,LG전자 LG그램북 15UD50U-GX5JK U5 가성비 노트북 OS미탑재 당일출고,LG전자,,integrated,,,,,,1179820,1179820,,https://link.gmarket.co.kr/gate/pcs?item-no=4635915313&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,4,G마켓,레노버 레노버 V15 13세대 i5 아이디어패드 15.6형 i5 16GB 256GB 윈도우11 홈 (5세대),Lenovo,I5,integrated,16GB,256GB,,15.6형,,999000,999000,,https://link.gmarket.co.kr/gate/pcs?item-no=3947230834&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,5,G마켓,삼성 갤럭시북5 NT751XHD-K01/B 코어울트라5 16GB 256GB 15인치 노트북,삼성전자,,integrated,16GB,256GB,,15인치,,1046900,1046900,,https://link.gmarket.co.kr/gate/pcs?item-no=4804566041&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,네이버,1,베이직스 스토어,베이직북14 사무용 가벼운 노트북 업무용 인강용 싼 저가 윈도우11 8GB/256GB,Basics,,integrated,8GB,256GB,,,,598000,598000,,https://smartstore.naver.com/main/products/6873474215
2026-07-25,네이버,2,네이버,"LG전자 LG그램 14ZD95U-GX56K RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1522620,1522620,,https://search.shopping.naver.com/catalog/58488180590
2026-07-25,네이버,3,베이직스 스토어,베이직북16 사무용 가벼운 노트북 인강용 업무용 영상편집 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,858000,858000,,https://smartstore.naver.com/main/products/11149376385
2026-07-25,네이버,4,제이 씨앤에스,레노버 노트북 슬림3 라이젠 R5 WUXGA win11 포토샵 사무용 인강용 대학생,Lenovo,,integrated,,,WIN 11 HOME,,,679000,679000,,https://smartstore.naver.com/main/products/9984164470
2026-07-25,네이버,5,삼성공식파트너 코인비엠에스,삼성 갤럭시북 인강용 사무용 윈도우11 저가 싼 노트북 기본팩,삼성전자,,integrated,,,,,,479000,479000,,https://smartstore.naver.com/main/products/10407884292
