날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-03,쿠팡,1,쿠팡,"HP 2025 VICTUS 15 GAMING LAPTOP 15.6 라이젠9 라이젠 8000시리즈 지포스 RTX 4060, Mica Silver, 512GB, 16GB, Free DOS, 15-fb3001AX",HP,라이젠9,RTX 4060,512GB,,FreeDOS,,,1599000,1599000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=8512549241&itemId=24641516609&vendorItemId=91652297692&traceid=V0-153-f07d5d4c9327f511&clickBeacon=a3572530-7673-11f1-8311-3a7209f10a7c%7E3&requestid=20260703091045797029873397&token=31850C%7CMIXED
2026-07-03,쿠팡,2,쿠팡,LG 울트라PC 15U560 6세대 i5 지포스940M 15.6인치 윈도우10,LG전자,I5,integrated,,,,15.6인치,,298000,298000,무료배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=6359373947&itemId=13418949659&vendorItemId=95217544143&traceid=V0-153-7d8369939570924a&requestid=20260703091045797029873397&token=31850C%7CMIXED
2026-07-03,쿠팡,3,쿠팡,"[풀박스패키지] LG그램 코어i5 +무상AS 1년(전시몰닷컴), 15ZB95N_NP, WIN11 Pro, 16GB, 512GB, 화이트",LG전자,,integrated,16GB,512GB,WIN 11 HOME,,,1099000,1099000,무료배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9385445604&itemId=28741753066&vendorItemId=94827088861&traceid=V0-153-6520cdb84378311d&clickBeacon=a3572530-7673-11f1-9a62-069654ea50b2%7E3&requestid=20260703091045797029873397&token=31850C%7CMIXED
2026-07-03,쿠팡,4,쿠팡,"JUMPER 노트북 2-in-1 16인치 접이식 터치스크린 N5095 프로세서 지문인식 WiFi6 Windows 11 home, 회색, J1 NY02, 128GB, 4GB, WIN11 Home",,N5095,integrated,128GB,,WIN 11 HOME,16인치,,453000,453000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9593936717&itemId=28644193970&vendorItemId=94932042153&traceid=V0-153-1e6110414280ce3d&clickBeacon=a3572530-7673-11f1-8005-21698b58b826%7E3&requestid=20260703091045797029873397&token=31850C%7CMIXED
2026-07-03,쿠팡,5,쿠팡,"고성능 노트북 16형350 IPS AMD A6 CPU 32GB 메모리 512GB SSD Win10 장착 대화면 멀티태스킹 가성비 인기 모델, 그레이, AMD, 512GB, 32GB, WIN10",Dell,,integrated,32GB,512GB,Windows,16형,,1200000,1200000,로켓배송,https://link.coupang.com/re/AFFSDP?lptag=AF1553695&pageKey=9583448714&itemId=28606967576&vendorItemId=95468985707&traceid=V0-153-914802683e9b0a31&clickBeacon=a3572530-7673-11f1-858f-1574fd0ea1c0%7E3&requestid=20260703091045797029873397&token=31850C%7CMIXED
2026-07-03,지마켓,1,G마켓,레노버 노트북 레노버 Thinkpad X13 메모리 32GB 윈도우11 슬림 노트북,Lenovo,,integrated,32GB,,,,,527140,527140,,https://link.gmarket.co.kr/gate/pcs?item-no=4618650265&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,2,G마켓,삼성전자 갤럭시북6 프로 NT960XJG-K72A 혜택가 264만 X7 358H/32GB/256GB/윈11 노트북,삼성전자,,integrated,32GB,256GB,,,,3697000,3697000,,https://link.gmarket.co.kr/gate/pcs?item-no=4638159692&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,3,G마켓,삼성전자 갤럭시북4 NT750XGR-A71A 인텔 i7 FHD 15.6 대화면 인강용 재택근무 노트북,삼성전자,I7,integrated,,,,,,1398900,1398900,,https://link.gmarket.co.kr/gate/pcs?item-no=3639127422&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,4,G마켓,삼성전자 갤럭시북5 프로 NT960XHA-K71AR 혜택가 268만+모델무상업 울트라7 32GB 1TB 윈도우11 노트북,삼성전자,,integrated,32GB,1TB,,,,3849000,3849000,,https://link.gmarket.co.kr/gate/pcs?item-no=4261463575&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,5,G마켓,LG전자 LG그램북 15UD50U-GX5KK U5 16GB 256GB,LG전자,,integrated,16GB,256GB,,,,1222330,1222330,,https://link.gmarket.co.kr/gate/pcs?item-no=4686136526&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,네이버,1,삼성공식파트너 코인비엠에스,삼성 갤럭시북 인강용 사무용 윈도우11 저가 싼 노트북 기본팩,삼성전자,,integrated,,,,,,498000,498000,,https://smartstore.naver.com/main/products/10407884292
2026-07-03,네이버,2,네이버,"LG전자 LG그램 14ZD95U-GX56K RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1508900,1508900,,https://search.shopping.naver.com/catalog/58488180590
2026-07-03,네이버,3,네이버,"삼성전자 갤럭시북4 NT750XGR-A71A 16GB, 512GB",삼성전자,,integrated,16GB,512GB,,,,1398000,1398000,,https://search.shopping.naver.com/catalog/52646775138
2026-07-03,네이버,4,네이버,"삼성전자 갤럭시북5 프로 노트북 NT960XHA-K71AR 32GB, 1TB",삼성전자,,integrated,32GB,1TB,,,,2999000,2999000,,https://search.shopping.naver.com/catalog/53018472231
2026-07-03,네이버,5,네이버,"삼성전자 갤럭시북5 프로360 NT960QHA-K71AR 32GB, 1TB",삼성전자,,integrated,32GB,1TB,,,,3177990,3177990,,https://search.shopping.naver.com/catalog/53598611631
